               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.030453,            0.023788,                   0,             0.96349,             0.93506,             0.95645,             0.48435,            0.023097,           0.0052424,                   0,            0.003852,            0.003852,            0.057152
                 156,             0.02934,            0.023373,                   0,             0.94634,             0.92208,             0.95019,             0.49174,            0.023895,           0.0053251,                   0,           0.0038669,           0.0038669,            0.056867
                 157,            0.025481,            0.020556,                   0,             0.97314,             0.94805,             0.96551,             0.51262,            0.022851,           0.0048051,                   0,           0.0038817,           0.0038817,            0.056582
                 158,             0.02425,            0.024719,                   0,             0.91254,             0.83117,             0.92006,              0.5114,            0.020258,           0.0059338,                   0,           0.0038963,           0.0038963,            0.056296
                 159,            0.023627,            0.020971,                   0,             0.94658,             0.92052,              0.9622,             0.39976,            0.027416,           0.0042099,                   0,           0.0039108,           0.0039108,            0.056011
                 160,            0.027757,            0.031339,                   0,             0.88853,             0.93506,             0.95648,              0.4314,            0.025153,           0.0041911,                   0,           0.0039251,           0.0039251,            0.055725
                 161,            0.021333,            0.023886,                   0,             0.73516,             0.97335,             0.84792,             0.39986,            0.021109,           0.0040558,                   0,           0.0039392,           0.0039392,            0.055439
                 162,            0.021877,             0.01977,                   0,             0.93583,             0.94695,             0.96879,             0.47953,            0.020837,           0.0041972,                   0,           0.0039531,           0.0039531,            0.055153
                 163,            0.023731,            0.021851,                   0,             0.94666,             0.92188,               0.966,             0.46447,            0.021497,           0.0042993,                   0,           0.0039669,           0.0039669,            0.054867
                 164,            0.027649,            0.025583,                   0,             0.89998,             0.93491,             0.95483,             0.35048,            0.024794,           0.0044238,                   0,           0.0039805,           0.0039805,            0.054581
                 165,            0.025175,            0.023528,                   0,             0.89989,             0.93506,              0.9454,             0.57333,            0.018037,           0.0042264,                   0,            0.003994,            0.003994,            0.054294
                 166,             0.02401,            0.025618,                   0,             0.97222,             0.90909,              0.9442,             0.59133,            0.017749,            0.004839,                   0,           0.0040072,           0.0040072,            0.054007
                 167,            0.023834,            0.025207,                   0,             0.94442,             0.88277,             0.93441,             0.52138,            0.019073,           0.0052204,                   0,           0.0040203,           0.0040203,             0.05372
                 168,            0.026308,            0.019931,                   0,             0.88916,             0.84416,             0.90412,             0.43405,            0.020455,           0.0056781,                   0,           0.0040333,           0.0040333,            0.053433
                 169,             0.03187,            0.022294,                   0,             0.85239,             0.90909,             0.92068,              0.5137,            0.019365,           0.0050854,                   0,            0.004046,            0.004046,            0.053146
                 170,            0.025635,            0.024078,                   0,             0.79996,             0.93486,             0.87691,              0.5628,            0.017602,           0.0048441,                   0,           0.0040586,           0.0040586,            0.052859
                 171,            0.027732,            0.020779,                   0,             0.77083,             0.96101,             0.85904,             0.51674,            0.018701,           0.0049006,                   0,           0.0040711,           0.0040711,            0.052571
                 172,             0.02214,            0.019341,                   0,             0.64306,             0.87013,             0.80073,             0.49784,            0.023181,           0.0046947,                   0,           0.0040833,           0.0040833,            0.052283
                 173,            0.026031,             0.02335,                   0,             0.85534,             0.92208,             0.91067,               0.521,             0.02092,           0.0046765,                   0,           0.0040954,           0.0040954,            0.051995
                 174,            0.024715,            0.023186,                   0,             0.93231,             0.89443,             0.92914,             0.53301,            0.021054,           0.0048005,                   0,           0.0041073,           0.0041073,            0.051707
                 175,            0.021234,            0.022038,                   0,             0.96967,             0.87013,              0.9258,              0.4914,            0.022405,           0.0052386,                   0,            0.004119,            0.004119,            0.051419
                 176,            0.025061,            0.025328,                   0,              0.8846,               0.896,             0.90525,             0.51043,            0.021461,           0.0054331,                   0,           0.0041306,           0.0041306,            0.051131
                 177,            0.022838,            0.026255,                   0,             0.91131,             0.93414,             0.95496,             0.62149,            0.016531,           0.0044817,                   0,            0.004142,            0.004142,            0.050842
                 178,            0.031026,            0.023972,                   0,             0.62367,             0.81818,             0.71672,             0.45678,            0.018659,           0.0049231,                   0,           0.0041532,           0.0041532,            0.050553
                 179,            0.026982,             0.02434,                   0,             0.95652,             0.85714,             0.91583,             0.60387,            0.018874,           0.0057012,                   0,           0.0041642,           0.0041642,            0.050264
                 180,            0.026988,            0.025245,                   0,             0.82353,             0.90908,             0.91818,             0.62159,            0.017112,           0.0052648,                   0,           0.0041751,           0.0041751,            0.049975
                 181,            0.031057,            0.021828,                   0,             0.88562,             0.90909,             0.93907,             0.60462,            0.016156,           0.0043798,                   0,           0.0041858,           0.0041858,            0.049686
                 182,            0.024768,            0.017054,                   0,             0.89873,             0.92207,             0.95493,             0.63454,            0.017108,           0.0040628,                   0,           0.0041963,           0.0041963,            0.049396
                 183,            0.021282,            0.020938,                   0,             0.88607,             0.90904,             0.94942,             0.58807,            0.018178,           0.0041905,                   0,           0.0042067,           0.0042067,            0.049107
                 184,            0.029065,            0.022587,                   0,             0.95889,             0.90867,             0.95684,             0.61395,            0.019148,           0.0043686,                   0,           0.0042168,           0.0042168,            0.048817
                 185,            0.023861,            0.019043,                   0,             0.92303,             0.93445,              0.9545,             0.60065,            0.020394,             0.00423,                   0,           0.0042268,           0.0042268,            0.048527
                 186,            0.024907,            0.022647,                   0,             0.93332,             0.90893,             0.95629,             0.64554,             0.01686,           0.0038544,                   0,           0.0042367,           0.0042367,            0.048237
                 187,            0.026545,             0.02538,                   0,              0.8505,              0.9605,             0.95246,             0.60178,            0.020472,           0.0040379,                   0,           0.0042463,           0.0042463,            0.047946
                 188,            0.024041,             0.02101,                   0,             0.88092,             0.96076,             0.92369,             0.64751,            0.016409,           0.0041301,                   0,           0.0042558,           0.0042558,            0.047656
                 189,             0.02415,             0.02519,                   0,              0.9274,             0.83117,             0.92825,             0.56362,             0.02041,           0.0042255,                   0,           0.0042651,           0.0042651,            0.047365
                 190,            0.021633,            0.022696,                   0,             0.84808,             0.87001,             0.90886,             0.50539,            0.022705,           0.0047296,                   0,           0.0042743,           0.0042743,            0.047074
                 191,            0.021038,            0.022524,                   0,             0.86904,             0.94799,              0.9381,             0.55316,            0.018542,           0.0047467,                   0,           0.0042832,           0.0042832,            0.046783
                 192,            0.022556,            0.017951,                   0,             0.90633,             0.88312,             0.94309,             0.49442,            0.023991,           0.0045842,                   0,            0.004292,            0.004292,            0.046492
                 193,            0.021488,            0.021511,                   0,             0.90111,             0.94805,             0.94899,             0.56728,            0.019965,           0.0046484,                   0,           0.0043006,           0.0043006,            0.046201
                 194,            0.021279,            0.022981,                   0,             0.91137,             0.93506,             0.95242,              0.5425,            0.018583,           0.0048339,                   0,           0.0043091,           0.0043091,            0.045909
                 195,            0.029578,            0.022449,                   0,              0.9571,             0.88312,             0.92668,             0.57206,             0.01689,           0.0054644,                   0,           0.0043174,           0.0043174,            0.045617
                 196,            0.025224,            0.020969,                   0,             0.95769,             0.88312,             0.93521,             0.56452,            0.018511,           0.0052312,                   0,           0.0043255,           0.0043255,            0.045325
                 197,            0.020934,            0.019891,                   0,             0.75266,             0.90894,             0.87392,             0.44856,            0.026068,           0.0043595,                   0,           0.0043334,           0.0043334,            0.045033
                 198,            0.028733,            0.019469,                   0,             0.94658,             0.92208,             0.93657,             0.57309,             0.01988,            0.004354,                   0,           0.0043411,           0.0043411,            0.044741
                 199,             0.02365,            0.021371,                   0,             0.95833,             0.89609,              0.9214,             0.61359,            0.016423,           0.0044494,                   0,           0.0043487,           0.0043487,            0.044449
                 200,            0.030736,            0.020793,                   0,             0.95384,             0.80519,             0.90651,             0.62795,            0.016146,           0.0051664,                   0,           0.0043561,           0.0043561,            0.044156
                 201,            0.023185,            0.017469,                   0,             0.96744,             0.79221,             0.86468,              0.5779,            0.019231,           0.0062061,                   0,           0.0043633,           0.0043633,            0.043863
                 202,            0.023282,            0.021972,                   0,             0.93025,             0.87013,             0.90835,             0.63923,            0.018049,           0.0052116,                   0,           0.0043704,           0.0043704,             0.04357
                 203,            0.025183,            0.020725,                   0,             0.90786,             0.89573,             0.92485,             0.64261,            0.017965,           0.0047856,                   0,           0.0043773,           0.0043773,            0.043277
                 204,            0.021879,            0.021852,                   0,             0.94608,             0.92208,             0.93155,             0.64211,            0.017834,             0.00456,                   0,            0.004384,            0.004384,            0.042984
                 205,            0.024802,            0.020808,                   0,             0.91138,             0.93495,             0.92995,             0.63911,            0.018391,           0.0042429,                   0,           0.0043906,           0.0043906,            0.042691
                 206,            0.024618,            0.019685,                   0,             0.89022,             0.94787,             0.92741,             0.65183,            0.015348,           0.0044626,                   0,           0.0043969,           0.0043969,            0.042397
                 207,            0.020526,            0.022801,                   0,             0.88964,             0.94805,             0.93542,              0.6725,            0.014374,           0.0039683,                   0,           0.0044031,           0.0044031,            0.042103
                 208,             0.02446,            0.020276,                   0,             0.91026,             0.92207,             0.93179,             0.63649,            0.016635,            0.004284,                   0,           0.0044091,           0.0044091,            0.041809
                 209,            0.026699,            0.024799,                   0,             0.89873,             0.92202,             0.93757,             0.63431,            0.014801,           0.0043021,                   0,            0.004415,            0.004415,            0.041515
                 210,            0.023831,             0.01853,                   0,             0.91136,             0.93471,             0.94042,             0.64745,            0.015588,           0.0043021,                   0,           0.0044207,           0.0044207,            0.041221
                 211,            0.023025,            0.020322,                   0,             0.91998,             0.89582,             0.94168,             0.67029,            0.015093,           0.0042717,                   0,           0.0044262,           0.0044262,            0.040926
                 212,            0.020741,            0.021461,                   0,             0.93652,             0.77922,             0.88992,             0.52627,            0.019114,           0.0055632,                   0,           0.0044315,           0.0044315,            0.040632
                 213,             0.02562,            0.025233,                   0,             0.90537,             0.86979,             0.91849,             0.54946,            0.022352,           0.0051205,                   0,           0.0044367,           0.0044367,            0.040337
                 214,            0.022787,            0.019397,                   0,             0.85364,             0.90897,             0.91518,             0.55985,            0.017594,           0.0051118,                   0,           0.0044417,           0.0044417,            0.040042
                 215,            0.027777,            0.017497,                   0,             0.96763,             0.77922,             0.90233,             0.52362,            0.021588,            0.004929,                   0,           0.0044466,           0.0044466,            0.039747
                 216,            0.020882,            0.017741,                   0,              0.9041,               0.857,             0.91223,             0.63675,            0.017511,           0.0054095,                   0,           0.0044512,           0.0044512,            0.039451
                 217,            0.023838,            0.021869,                   0,              0.8421,             0.83116,             0.85408,             0.58553,            0.018099,           0.0046977,                   0,           0.0044557,           0.0044557,            0.039156
                 218,            0.020808,            0.019769,                   0,             0.86356,             0.73979,             0.81504,             0.53456,            0.019569,           0.0070637,                   0,             0.00446,             0.00446,             0.03886
                 219,            0.020263,            0.020017,                   0,              0.7912,             0.84416,             0.85419,             0.55777,            0.019601,           0.0065494,                   0,           0.0044642,           0.0044642,            0.038564
                 220,            0.022648,            0.020478,                   0,             0.93195,              0.8961,             0.92451,             0.62493,            0.017531,           0.0048545,                   0,           0.0044682,           0.0044682,            0.038268
                 221,            0.021006,            0.021213,                   0,             0.92405,             0.94798,             0.92764,             0.65352,            0.015904,           0.0045391,                   0,            0.004472,            0.004472,            0.037972
                 222,             0.02444,            0.020709,                   0,             0.91045,             0.93506,             0.92375,             0.67496,            0.015504,           0.0046704,                   0,           0.0044757,           0.0044757,            0.037676
                 223,             0.02188,            0.019351,                   0,             0.81651,             0.75325,             0.83728,             0.58848,            0.017918,           0.0045621,                   0,           0.0044791,           0.0044791,            0.037379
                 224,            0.021214,            0.016456,                   0,             0.92144,             0.92208,             0.91154,             0.63895,            0.015989,           0.0046518,                   0,           0.0044825,           0.0044825,            0.037082
                 225,            0.019737,            0.017726,                   0,             0.89987,             0.93506,             0.92368,             0.62493,            0.017223,           0.0044182,                   0,           0.0044856,           0.0044856,            0.036786
                 226,            0.026735,            0.022786,                   0,             0.90123,             0.94799,             0.92106,             0.69265,            0.013629,            0.004387,                   0,           0.0044886,           0.0044886,            0.036489
                 227,             0.01736,            0.018523,                   0,             0.87797,             0.93441,             0.91345,             0.64705,            0.015058,           0.0045777,                   0,           0.0044914,           0.0044914,            0.036191
                 228,            0.021362,            0.021329,                   0,             0.89829,             0.92208,             0.91752,             0.65879,            0.014558,            0.004719,                   0,           0.0044941,           0.0044941,            0.035894
                 229,            0.023909,            0.022238,                   0,             0.90769,              0.8961,             0.92043,             0.66903,            0.014536,           0.0044659,                   0,           0.0044966,           0.0044966,            0.035597
                 230,            0.019146,            0.018313,                   0,             0.94659,             0.92208,             0.93081,             0.67602,            0.013884,           0.0043879,                   0,           0.0044989,           0.0044989,            0.035299
                 231,            0.021349,            0.021803,                   0,             0.93242,             0.89599,             0.91589,             0.67656,            0.014535,           0.0045449,                   0,           0.0045011,           0.0045011,            0.035001
                 232,            0.020095,             0.02002,                   0,             0.90788,             0.89594,             0.91521,             0.70016,             0.01308,           0.0049018,                   0,           0.0045031,           0.0045031,            0.034703
                 233,             0.02249,             0.02228,                   0,             0.78007,             0.74026,              0.7707,             0.52262,             0.01585,           0.0073927,                   0,           0.0045049,           0.0045049,            0.034405
                 234,            0.020231,            0.020212,                   0,             0.87498,             0.90909,             0.91151,             0.66308,             0.01399,           0.0050013,                   0,           0.0045066,           0.0045066,            0.034107
                 235,            0.017896,            0.017323,                   0,              0.9452,             0.89603,             0.92122,             0.69227,            0.013742,           0.0046421,                   0,           0.0045081,           0.0045081,            0.033808
                 236,            0.022504,            0.018915,                   0,             0.86398,             0.90909,             0.93814,             0.68335,            0.014928,           0.0046895,                   0,           0.0045095,           0.0045095,            0.033509
                 237,            0.018978,            0.018508,                   0,             0.88729,             0.81788,              0.8981,             0.57045,             0.01662,           0.0049115,                   0,           0.0045107,           0.0045107,            0.033211
                 238,            0.018846,            0.020371,                   0,             0.79561,             0.96054,             0.86716,             0.62958,            0.014211,           0.0048289,                   0,           0.0045117,           0.0045117,            0.032912
                 239,            0.018556,            0.019435,                   0,             0.76036,             0.94805,             0.82174,              0.5884,            0.014279,           0.0051676,                   0,           0.0045126,           0.0045126,            0.032613
                 240,            0.025563,            0.021451,                   0,             0.86201,             0.97355,             0.93615,             0.67561,            0.013944,           0.0041452,                   0,           0.0045133,           0.0045133,            0.032313
                 241,            0.023144,            0.018771,                   0,              0.8961,              0.8961,             0.93922,             0.68325,            0.015103,           0.0038749,                   0,           0.0045139,           0.0045139,            0.032014
                 242,             0.01677,            0.019429,                   0,             0.95711,             0.87013,              0.9381,             0.64037,             0.01629,           0.0040561,                   0,           0.0045143,           0.0045143,            0.031714
                 243,            0.016734,            0.017273,                   0,             0.77514,              0.8961,             0.84581,             0.41915,            0.022521,           0.0060171,                   0,           0.0045146,           0.0045146,            0.031415
                 244,            0.026571,            0.020802,                   0,             0.74661,             0.72704,              0.7731,             0.47108,             0.01967,           0.0060142,                   0,           0.0045147,           0.0045147,            0.031115
                 245,            0.019087,            0.021205,                   0,             0.68656,             0.74026,             0.77704,             0.46321,            0.019064,           0.0060496,                   0,           0.0045146,           0.0045146,            0.030815
                 246,            0.021756,            0.018357,                   0,             0.87339,              0.8961,              0.9259,             0.50428,            0.021585,           0.0045875,                   0,           0.0045144,           0.0045144,            0.030514
                 247,             0.02059,            0.021847,                   0,             0.90524,             0.87013,             0.91538,             0.53275,             0.02177,           0.0046847,                   0,            0.004514,            0.004514,            0.030214
                 248,            0.019933,            0.018669,                   0,             0.94117,             0.83109,             0.91062,             0.52983,            0.020512,           0.0047707,                   0,           0.0045135,           0.0045135,            0.029913
                 249,            0.022079,            0.017349,                   0,             0.94591,             0.90909,             0.92508,             0.52957,             0.01948,           0.0051671,                   0,           0.0045128,           0.0045128,            0.029613
                 250,            0.017279,            0.015753,                   0,             0.87959,             0.87013,             0.91449,             0.58808,            0.018868,            0.005332,                   0,            0.004512,            0.004512,            0.029312
                 251,            0.020139,            0.020444,                   0,             0.90629,             0.88312,             0.91329,             0.60445,            0.017364,           0.0048882,                   0,            0.004511,            0.004511,            0.029011
                 252,            0.022096,             0.01906,                   0,             0.94407,              0.8961,              0.9205,               0.592,            0.019576,           0.0046722,                   0,           0.0045099,           0.0045099,             0.02871
                 253,            0.019682,            0.018119,                   0,             0.93031,             0.87013,             0.90677,              0.6177,            0.017258,           0.0047447,                   0,           0.0045086,           0.0045086,            0.028409
                 254,            0.023733,            0.020692,                   0,             0.86836,             0.85666,             0.88113,             0.58809,            0.017445,           0.0054655,                   0,           0.0045072,           0.0045072,            0.028107
                 255,            0.022466,             0.01916,                   0,             0.88261,             0.88312,             0.91445,             0.59858,             0.01867,           0.0051456,                   0,           0.0045056,           0.0045056,            0.027806
                 256,            0.022151,            0.022019,                   0,              0.8348,             0.85714,             0.89956,             0.65506,            0.015047,           0.0049185,                   0,           0.0045039,           0.0045039,            0.027504
                 257,            0.021217,            0.021826,                   0,             0.88732,             0.81816,             0.88105,             0.60007,            0.018286,           0.0058499,                   0,           0.0045021,           0.0045021,            0.027202
                 258,            0.018485,            0.015343,                   0,             0.69131,             0.57143,             0.59946,             0.30627,            0.027067,            0.010437,                   0,              0.0045,              0.0045,              0.0269
                 259,            0.020927,             0.02044,                   0,             0.64541,             0.68554,             0.65849,             0.31996,            0.025164,            0.010668,                   0,           0.0044979,           0.0044979,            0.026598
                 260,            0.027681,            0.014834,                   0,             0.69842,             0.75325,             0.77265,             0.37531,            0.022428,            0.010095,                   0,           0.0044956,           0.0044956,            0.026296
                 261,            0.021684,            0.022573,                   0,             0.85039,             0.75325,             0.83393,             0.51329,            0.018885,            0.008459,                   0,           0.0044932,           0.0044932,            0.025993
                 262,            0.019581,            0.016934,                   0,             0.85889,             0.87013,             0.87028,             0.57836,            0.017114,           0.0069841,                   0,           0.0044906,           0.0044906,            0.025691
                 263,            0.018875,            0.018948,                   0,             0.87648,             0.92158,             0.93041,             0.60758,            0.017098,           0.0049859,                   0,           0.0044878,           0.0044878,            0.025388
                 264,            0.019509,            0.017585,                   0,             0.87924,             0.96104,             0.94631,             0.68255,            0.013696,           0.0047808,                   0,            0.004485,            0.004485,            0.025085
                 265,            0.019636,            0.023778,                   0,             0.92263,             0.93506,              0.9496,             0.66707,             0.01525,           0.0044995,                   0,            0.004482,            0.004482,            0.024782
                 266,            0.018449,            0.019506,                   0,             0.94662,             0.92126,             0.94619,             0.67509,            0.014353,           0.0041095,                   0,           0.0044788,           0.0044788,            0.024479
                 267,            0.024915,            0.019899,                   0,             0.98516,             0.87013,             0.94226,             0.68449,            0.012529,           0.0040982,                   0,           0.0044756,           0.0044756,            0.024176
                 268,            0.023835,            0.024981,                   0,             0.97101,              0.8699,             0.95008,              0.7085,            0.012177,           0.0041753,                   0,           0.0044722,           0.0044722,            0.023872
                 269,            0.019411,            0.022823,                   0,             0.83325,             0.97343,             0.93975,             0.70544,            0.012417,           0.0043855,                   0,           0.0044686,           0.0044686,            0.023569
                 270,            0.019927,             0.02004,                   0,             0.77994,             0.92208,             0.91676,             0.65679,            0.013719,           0.0044637,                   0,           0.0044649,           0.0044649,            0.023265
                 271,            0.021123,            0.028931,                   0,             0.87175,             0.88273,             0.93856,             0.71781,            0.012736,           0.0043658,                   0,           0.0044611,           0.0044611,            0.022961
                 272,            0.018079,             0.01798,                   0,             0.88461,             0.89607,             0.94106,             0.70669,            0.013467,            0.003974,                   0,           0.0044572,           0.0044572,            0.022657
                 273,            0.021262,            0.017324,                   0,              0.8202,              0.9479,             0.94635,             0.72788,            0.012582,           0.0038925,                   0,           0.0044531,           0.0044531,            0.022353
                 274,            0.021498,            0.018433,                   0,             0.84688,             0.93506,             0.94023,             0.67707,            0.013861,           0.0040674,                   0,           0.0044489,           0.0044489,            0.022049
                 275,            0.019288,            0.020925,                   0,             0.92302,             0.93506,             0.94292,             0.67491,            0.014029,           0.0045352,                   0,           0.0044445,           0.0044445,            0.021745
                 276,             0.01888,            0.016441,                   0,             0.89022,             0.94786,             0.94461,             0.66931,            0.013206,           0.0043495,                   0,             0.00444,             0.00444,             0.02144
                 277,            0.021314,            0.017078,                   0,             0.85022,             0.96104,             0.94167,              0.6757,             0.01328,           0.0044535,                   0,           0.0044354,           0.0044354,            0.021135
                 278,            0.019696,            0.020422,                   0,             0.93042,             0.87013,              0.9317,             0.67091,            0.014033,           0.0045938,                   0,           0.0044307,           0.0044307,            0.020831
                 279,            0.023953,            0.021875,                   0,             0.81894,             0.88312,             0.89963,             0.59707,            0.015509,           0.0055366,                   0,           0.0044259,           0.0044259,            0.020526
                 280,            0.018968,            0.014872,                   0,             0.83116,             0.83111,             0.85501,             0.55823,             0.01846,           0.0065095,                   0,           0.0044209,           0.0044209,            0.020221
                 281,            0.016158,            0.018588,                   0,             0.85505,             0.84274,             0.85633,             0.59453,            0.019295,           0.0061809,                   0,           0.0044158,           0.0044158,            0.019916
                 282,            0.019062,            0.022185,                   0,             0.89319,             0.87013,             0.89751,             0.64265,            0.016509,           0.0057471,                   0,           0.0044106,           0.0044106,            0.019611
                 283,            0.017985,             0.01871,                   0,             0.89604,              0.8961,             0.90029,             0.65367,            0.016844,           0.0056847,                   0,           0.0044052,           0.0044052,            0.019305
                 284,            0.019041,            0.018242,                   0,             0.93243,             0.89607,              0.9187,             0.65317,            0.014703,           0.0059337,                   0,           0.0043998,           0.0043998,               0.019
                 285,            0.015939,            0.018678,                   0,             0.92302,             0.93506,             0.93897,             0.66545,            0.013178,           0.0050473,                   0,           0.0043942,           0.0043942,            0.018694
                 286,            0.019044,            0.019275,                   0,             0.87798,             0.93449,             0.94595,             0.69267,            0.012244,            0.004393,                   0,           0.0043885,           0.0043885,            0.018389
                 287,             0.01969,             0.02081,                   0,             0.85382,             0.98701,             0.95231,             0.69025,            0.013628,            0.003927,                   0,           0.0043827,           0.0043827,            0.018083
                 288,            0.017078,             0.01546,                   0,             0.90117,             0.94739,             0.96106,             0.68478,            0.012809,           0.0039921,                   0,           0.0043768,           0.0043768,            0.017777
                 289,            0.019047,            0.019418,                   0,             0.90361,             0.97402,             0.96574,             0.66934,            0.013537,           0.0037924,                   0,           0.0043707,           0.0043707,            0.017471
                 290,            0.016865,             0.01747,                   0,             0.95903,             0.92208,             0.95777,             0.65373,            0.014397,           0.0039767,                   0,           0.0043646,           0.0043646,            0.017165
                 291,            0.022395,            0.020939,                   0,              0.9359,             0.94802,             0.95933,             0.64372,            0.015957,           0.0040793,                   0,           0.0043583,           0.0043583,            0.016858
                 292,            0.019261,            0.013417,                   0,             0.94734,             0.93506,             0.95768,              0.6691,            0.015537,           0.0043084,                   0,           0.0043519,           0.0043519,            0.016552
                 293,            0.016775,            0.019252,                   0,             0.94805,             0.94796,             0.97394,             0.68792,             0.01488,           0.0041075,                   0,           0.0043454,           0.0043454,            0.016245
                 294,            0.016635,            0.015058,                   0,             0.94736,             0.93495,             0.95166,              0.6796,             0.01581,           0.0044093,                   0,           0.0043388,           0.0043388,            0.015939
                 295,            0.017125,            0.018657,                   0,             0.94767,             0.94805,              0.9437,             0.69081,            0.015862,           0.0043057,                   0,           0.0043321,           0.0043321,            0.015632
                 296,            0.017109,            0.014574,                   0,             0.87797,             0.93506,             0.93448,             0.66611,            0.016106,           0.0043965,                   0,           0.0043253,           0.0043253,            0.015325
                 297,            0.016238,            0.017401,                   0,             0.89022,             0.94805,             0.92835,             0.69964,            0.014121,           0.0043311,                   0,           0.0043184,           0.0043184,            0.015018
                 298,            0.016306,            0.017201,                   0,             0.91023,             0.92178,             0.92579,             0.70215,            0.013761,           0.0044311,                   0,           0.0043114,           0.0043114,            0.014711
                 299,            0.017385,            0.020942,                   0,              0.9452,             0.89601,             0.92595,             0.70005,            0.013748,           0.0044127,                   0,           0.0043043,           0.0043043,            0.014404
                 300,            0.016619,            0.017972,                   0,             0.94934,              0.9734,              0.9647,             0.71947,            0.013402,           0.0045155,                   0,           0.0042971,           0.0042971,            0.014097
                 301,            0.018073,            0.016653,                   0,             0.93827,             0.98697,             0.96111,             0.71755,            0.012796,             0.00388,                   0,           0.0042897,           0.0042897,             0.01379
                 302,            0.020527,             0.01882,                   0,             0.89411,             0.98691,             0.96552,             0.70837,            0.013299,           0.0041929,                   0,           0.0042823,           0.0042823,            0.013482
                 303,            0.017188,             0.01816,                   0,              0.8823,             0.97403,             0.96106,             0.71115,            0.013948,           0.0043155,                   0,           0.0042748,           0.0042748,            0.013175
                 304,            0.021133,            0.017893,                   0,             0.94665,             0.92183,             0.96027,             0.70733,            0.013605,           0.0044727,                   0,           0.0042672,           0.0042672,            0.012867
                 305,            0.017409,            0.015358,                   0,             0.91536,             0.84416,             0.92811,             0.64014,            0.016208,           0.0053176,                   0,           0.0042595,           0.0042595,             0.01256
                 306,            0.016771,             0.01576,                   0,             0.86245,             0.89571,             0.91984,              0.6673,            0.014352,           0.0053141,                   0,           0.0042517,           0.0042517,            0.012252
                 307,            0.017117,            0.017564,                   0,             0.95874,             0.90909,             0.94592,             0.68276,            0.014558,           0.0048297,                   0,           0.0042438,           0.0042438,            0.011944
                 308,            0.017134,            0.017608,                   0,             0.95993,             0.93506,             0.94222,             0.70893,            0.013496,           0.0047511,                   0,           0.0042359,           0.0042359,            0.011636
                 309,            0.019889,            0.019953,                   0,             0.97297,             0.93506,             0.93205,             0.70658,            0.012683,           0.0047824,                   0,           0.0042278,           0.0042278,            0.011328
                 310,            0.016404,             0.01581,                   0,             0.92405,             0.94805,             0.93062,             0.68906,            0.014054,           0.0044032,                   0,           0.0042196,           0.0042196,             0.01102
                 311,            0.015374,            0.014709,                   0,             0.94736,             0.93493,             0.92959,             0.68484,            0.014014,           0.0047527,                   0,           0.0042114,           0.0042114,            0.010711
                 312,            0.016879,            0.017383,                   0,             0.92306,              0.9349,             0.92354,              0.6076,            0.016873,           0.0046101,                   0,           0.0042031,           0.0042031,            0.010403
                 313,            0.014987,            0.015881,                   0,              0.8372,             0.93502,             0.90453,             0.57342,            0.018232,           0.0051745,                   0,           0.0041947,           0.0041947,            0.010095
                 314,            0.017634,             0.01528,                   0,              0.9187,             0.88312,             0.91644,             0.53517,            0.019368,           0.0051339,                   0,           0.0041862,           0.0041862,           0.0097862
                 315,              0.0174,            0.017043,                   0,                0.92,              0.8961,              0.9194,               0.594,            0.017139,           0.0048082,                   0,           0.0041776,           0.0041776,           0.0094776
                 316,            0.014851,             0.01715,                   0,             0.88746,             0.92172,             0.91677,             0.59713,            0.018252,           0.0049558,                   0,            0.004169,            0.004169,            0.009169
                 317,             0.01616,            0.016948,                   0,             0.95651,               0.857,             0.90977,             0.56386,            0.018268,            0.005275,                   0,           0.0041602,           0.0041602,           0.0088602
                 318,            0.022066,            0.021951,                   0,             0.95522,             0.83101,             0.88966,             0.59074,            0.017086,           0.0062497,                   0,           0.0041514,           0.0041514,           0.0085514
                 319,            0.017881,            0.018451,                   0,             0.94196,             0.84306,             0.90663,             0.64696,            0.015803,           0.0048655,                   0,           0.0041426,           0.0041426,           0.0082426
                 320,            0.020313,            0.019665,                   0,             0.97059,             0.85709,             0.91827,             0.63054,            0.016161,           0.0049235,                   0,           0.0041336,           0.0041336,           0.0079336
                 321,            0.016439,            0.018424,                   0,             0.90259,             0.84416,             0.87894,             0.57294,            0.017602,           0.0062275,                   0,           0.0041246,           0.0041246,           0.0076246
                 322,            0.016635,            0.014241,                   0,              0.9324,              0.8961,             0.91788,              0.6177,            0.016225,           0.0052068,                   0,           0.0041155,           0.0041155,           0.0073155
                 323,            0.013879,            0.016054,                   0,             0.95833,             0.89594,             0.91155,              0.5812,            0.019628,           0.0052721,                   0,           0.0041063,           0.0041063,           0.0070063
                 324,            0.014834,            0.014751,                   0,             0.93333,             0.90907,             0.92306,             0.59643,            0.017312,           0.0048093,                   0,           0.0040971,           0.0040971,           0.0066971
                 325,            0.015836,            0.019744,                   0,             0.89873,             0.92202,             0.91045,             0.56524,            0.019391,           0.0047172,                   0,           0.0040878,           0.0040878,           0.0063878
